Amount_Requested,Application_Date,Loan_Title,Risk_Score,Debt_to_Income_Ratio,Zip_Code,State,Employment_Length,Policy_Code
1000.0,2016-04-01,vacation,,10.57%,331xx,FL,< 1 year,0.0
15000.0,2016-04-01,major_purchase,,1.36%,967xx,HI,< 1 year,0.0
5000.0,2016-04-01,other,,1.85%,125xx,NY,< 1 year,0.0
10000.0,2016-04-01,debt_consolidation,,1.34%,107xx,NY,5 years,0.0
10000.0,2016-04-01,debt_consolidation,,21.92%,633xx,MO,< 1 year,0.0
9500.0,2016-04-01,credit_card,656.0,13.84%,452xx,OH,< 1 year,0.0
1000.0,2016-04-01,medical,,16.4%,387xx,MS,< 1 year,0.0
10000.0,2016-04-01,credit_card,,33.91%,150xx,PA,< 1 year,0.0
7000.0,2016-04-01,debt_consolidation,,26.66%,600xx,IL,< 1 year,0.0
20000.0,2016-04-01,Debt consolidation,,24.9%,113xx,NY,9 years,0.0
3000.0,2016-04-01,debt_consolidation,,39.61%,272xx,NC,< 1 year,0.0
5000.0,2016-04-01,debt_consolidation,,15.76%,334xx,FL,< 1 year,0.0
11000.0,2016-04-01,home_improvement,,42.25%,129xx,NY,< 1 year,0.0
3000.0,2016-04-01,moving,,6.65%,208xx,MD,5 years,0.0
11000.0,2016-04-01,major_purchase,,6.29%,356xx,AL,< 1 year,0.0
2000.0,2016-04-01,debt_consolidation,,7.68%,532xx,WI,5 years,0.0
30000.0,2016-04-01,debt_consolidation,,132%,367xx,AL,< 1 year,0.0
2000.0,2016-04-01,home_improvement,,16.67%,841xx,UT,< 1 year,0.0
20000.0,2016-04-01,Business Loan,,-1%,436xx,OH,< 1 year,0.0
25000.0,2016-04-01,debt_consolidation,,21.92%,917xx,CA,< 1 year,0.0
5000.0,2016-04-01,home_improvement,,14.69%,018xx,MA,5 years,0.0
5000.0,2016-04-01,credit_card,602.0,6.45%,891xx,NV,< 1 year,0.0
15000.0,2016-04-01,home_improvement,,37%,430xx,OH,< 1 year,0.0
5000.0,2016-04-01,debt_consolidation,,9.96%,532xx,WI,< 1 year,0.0
3000.0,2016-04-01,moving,,23.81%,301xx,GA,< 1 year,0.0
5000.0,2016-04-01,other,,15.32%,394xx,MS,< 1 year,0.0
5000.0,2016-04-01,debt_consolidation,,11.84%,443xx,OH,< 1 year,0.0
1000.0,2016-04-01,other,,13.78%,727xx,AR,5 years,0.0
25000.0,2016-04-01,credit_card,,126.83%,305xx,GA,< 1 year,0.0
25000.0,2016-04-01,debt_consolidation,,2.51%,750xx,TX,5 years,0.0
1000.0,2016-04-01,debt_consolidation,,-1%,331xx,FL,5 years,0.0
2000.0,2016-04-01,medical,,-1%,278xx,NC,< 1 year,0.0
6000.0,2016-04-01,small_business,,24.96%,267xx,WV,< 1 year,0.0
1000.0,2016-04-01,other,,48.14%,759xx,TX,< 1 year,0.0
1500.0,2016-04-01,medical,,-1%,301xx,GA,< 1 year,0.0
5000.0,2016-04-01,home_improvement,,20.01%,229xx,VA,< 1 year,0.0
1000.0,2016-04-01,other,570.0,18.9%,950xx,CA,< 1 year,0.0
4000.0,2016-04-01,debt_consolidation,,4.23%,532xx,WI,< 1 year,0.0
5000.0,2016-04-01,debt_consolidation,,13.42%,495xx,MI,< 1 year,0.0
7400.0,2016-04-01,medical,,3.43%,018xx,MA,< 1 year,0.0
5000.0,2016-04-01,other,,1.4%,070xx,NJ,< 1 year,0.0
35000.0,2016-04-01,debt_consolidation,,42.49%,103xx,NY,5 years,0.0
5000.0,2016-04-01,small_business,,9.27%,711xx,LA,< 1 year,0.0
15000.0,2016-04-01,major_purchase,602.0,47.36%,076xx,NJ,< 1 year,0.0
3500.0,2016-04-01,Debt consolidation,,14.08%,339xx,FL,2 years,0.0
35000.0,2016-04-01,debt_consolidation,,13.78%,740xx,OK,< 1 year,0.0
3500.0,2016-04-01,debt_consolidation,678.0,9.05%,945xx,CA,< 1 year,0.0
2000.0,2016-04-01,credit_card,,1.5%,054xx,VT,5 years,0.0
8000.0,2016-04-01,debt_consolidation,,1.64%,021xx,MA,5 years,0.0
25000.0,2016-04-01,other,,65.28%,310xx,GA,< 1 year,0.0
15000.0,2016-04-01,debt_consolidation,,46.55%,406xx,KY,< 1 year,0.0
2500.0,2016-04-01,other,,13.34%,741xx,OK,< 1 year,0.0
20000.0,2016-04-01,home_improvement,,22.7%,086xx,NJ,< 1 year,0.0
35000.0,2016-04-01,debt_consolidation,,3.05%,432xx,OH,< 1 year,0.0
6000.0,2016-04-01,debt_consolidation,,55.63%,890xx,NV,< 1 year,0.0
12000.0,2016-04-01,debt_consolidation,,53.26%,323xx,FL,< 1 year,0.0
3000.0,2016-04-01,other,,1.85%,774xx,TX,< 1 year,0.0
1500.0,2016-04-01,vacation,,12.43%,301xx,GA,5 years,0.0
5000.0,2016-04-01,debt_consolidation,,-1%,064xx,CT,< 1 year,0.0
10000.0,2016-04-01,car,,4.62%,924xx,CA,5 years,0.0
30000.0,2016-04-01,debt_consolidation,,6.89%,299xx,SC,< 1 year,0.0
2000.0,2016-04-01,moving,,0.94%,472xx,IN,< 1 year,0.0
15000.0,2016-04-01,other,,4.46%,089xx,NJ,< 1 year,0.0
2500.0,2016-04-01,small_business,,-1%,100xx,NY,< 1 year,0.0
2000.0,2016-04-01,other,,7.78%,458xx,OH,5 years,0.0
10000.0,2016-04-01,debt_consolidation,,26.86%,152xx,PA,5 years,0.0
2000.0,2016-04-01,debt_consolidation,,43.2%,648xx,MO,< 1 year,0.0
3000.0,2016-04-01,car,,0%,787xx,TX,< 1 year,0.0
35000.0,2016-04-01,small_business,592.0,15.28%,871xx,NM,< 1 year,0.0
1000.0,2016-04-01,other,,35.86%,986xx,WA,5 years,0.0
5000.0,2016-04-01,debt_consolidation,,3.95%,228xx,VA,< 1 year,0.0
8000.0,2016-04-01,debt_consolidation,,30.95%,760xx,TX,< 1 year,0.0
5000.0,2016-04-01,debt_consolidation,,2.22%,305xx,GA,< 1 year,0.0
9500.0,2016-04-01,car,,2.5%,540xx,WI,5 years,0.0
5000.0,2016-04-01,debt_consolidation,,28.23%,380xx,TN,< 1 year,0.0
6500.0,2016-04-01,debt_consolidation,,2.91%,786xx,TX,< 1 year,0.0
3000.0,2016-04-01,moving,,17.14%,374xx,TN,5 years,0.0
15000.0,2016-04-01,home_improvement,,28.44%,074xx,NJ,< 1 year,0.0
4000.0,2016-04-01,debt_consolidation,,52.35%,460xx,IN,,0.0
6000.0,2016-04-01,other,,32.56%,446xx,OH,5 years,0.0
5000.0,2016-04-01,other,,52.49%,785xx,TX,< 1 year,0.0
15000.0,2016-04-01,debt_consolidation,,52.44%,131xx,NY,5 years,0.0
20000.0,2016-04-01,debt_consolidation,,5.75%,074xx,NJ,< 1 year,0.0
15000.0,2016-04-01,debt_consolidation,,5.24%,633xx,MO,5 years,0.0
15000.0,2016-04-01,debt_consolidation,,23.83%,263xx,WV,< 1 year,0.0
10000.0,2016-04-01,credit_card,,10.75%,958xx,CA,< 1 year,0.0
5800.0,2016-04-01,credit_card,,27.56%,840xx,UT,< 1 year,0.0
1000.0,2016-04-01,house,,21.42%,296xx,SC,,0.0
5000.0,2016-04-01,Debt consolidation,,18.87%,206xx,MD,,0.0
5000.0,2016-04-01,Debt consolidation,,14.19%,148xx,NY,,0.0
1000.0,2016-04-01,moving,,0%,277xx,NC,< 1 year,0.0
9000.0,2016-04-01,car,,55.14%,283xx,NC,< 1 year,0.0
1000.0,2016-04-01,other,,8.33%,770xx,TX,< 1 year,0.0
10000.0,2016-04-01,debt_consolidation,,61.96%,080xx,NJ,< 1 year,0.0
7000.0,2016-04-01,debt_consolidation,,0.97%,191xx,PA,< 1 year,0.0
3000.0,2016-04-01,small_business,617.0,0%,299xx,SC,< 1 year,0.0
10000.0,2016-04-01,debt_consolidation,,10.38%,300xx,GA,< 1 year,0.0
2500.0,2016-04-01,home_improvement,,2.82%,628xx,IL,< 1 year,0.0
15000.0,2016-04-01,small_business,,33.94%,145xx,NY,< 1 year,0.0
10000.0,2016-04-01,debt_consolidation,647.0,54.34%,731xx,OK,< 1 year,0.0
8000.0,2016-04-01,debt_consolidation,,30.98%,233xx,VA,< 1 year,0.0
10000.0,2016-04-01,debt_consolidation,,111.06%,968xx,HI,< 1 year,0.0
5000.0,2016-04-01,home_improvement,,0%,292xx,SC,< 1 year,0.0
10000.0,2016-04-01,debt_consolidation,,28.98%,441xx,OH,< 1 year,0.0
3000.0,2016-04-01,debt_consolidation,,23.41%,760xx,TX,5 years,0.0
10000.0,2016-04-01,home_improvement,,13.78%,465xx,IN,< 1 year,0.0
1000.0,2016-04-01,moving,,0%,640xx,MO,< 1 year,0.0
1900.0,2016-04-01,debt_consolidation,,22.23%,984xx,WA,< 1 year,0.0
10000.0,2016-04-01,debt_consolidation,,12.2%,068xx,CT,< 1 year,0.0
11000.0,2016-04-01,debt_consolidation,,12.12%,170xx,PA,,0.0
15000.0,2016-04-01,credit_card,,115.43%,405xx,KY,< 1 year,0.0
5000.0,2016-04-01,moving,,4.36%,207xx,MD,5 years,0.0
4000.0,2016-04-01,moving,,11.82%,928xx,CA,< 1 year,0.0
15000.0,2016-04-01,debt_consolidation,,23.08%,142xx,NY,< 1 year,0.0
2000.0,2016-04-01,other,,9.92%,262xx,WV,< 1 year,0.0
20000.0,2016-04-01,debt_consolidation,671.0,53.1%,770xx,TX,< 1 year,0.0
5000.0,2016-04-01,major_purchase,,-1%,024xx,MA,< 1 year,0.0
1000.0,2016-04-01,major_purchase,,4.01%,336xx,FL,< 1 year,0.0
36000.0,2016-04-01,debt_consolidation,,28.14%,329xx,FL,< 1 year,0.0
5000.0,2016-04-01,other,,34.18%,773xx,TX,5 years,0.0
20000.0,2016-04-01,debt_consolidation,,54.88%,420xx,KY,< 1 year,0.0
10000.0,2016-04-01,credit_card,,51.57%,767xx,TX,< 1 year,0.0
8000.0,2016-04-01,debt_consolidation,,26.5%,152xx,PA,< 1 year,0.0
3500.0,2016-04-01,other,,14.92%,760xx,TX,< 1 year,0.0
12000.0,2016-04-01,credit_card,,9.9%,017xx,MA,5 years,0.0
40000.0,2016-04-01,credit_card,,91.84%,538xx,WI,< 1 year,0.0
40000.0,2016-04-01,debt_consolidation,610.0,21.53%,700xx,LA,< 1 year,0.0
15000.0,2016-04-01,debt_consolidation,,18.86%,071xx,NJ,< 1 year,0.0
3500.0,2016-04-01,debt_consolidation,,41.48%,780xx,TX,< 1 year,0.0
5550.0,2016-04-01,debt_consolidation,,10.45%,281xx,NC,< 1 year,0.0
5000.0,2016-04-01,major_purchase,,1.89%,681xx,NE,< 1 year,0.0
15000.0,2016-04-01,Credit card refinancing,,13.34%,601xx,IL,2 years,0.0
3000.0,2016-04-01,debt_consolidation,,23.39%,322xx,FL,5 years,0.0
26000.0,2016-04-01,debt_consolidation,,31.04%,356xx,AL,< 1 year,0.0
10000.0,2016-04-01,home_improvement,,17.87%,212xx,MD,< 1 year,0.0
10000.0,2016-04-01,debt_consolidation,,3.57%,633xx,MO,,0.0
5000.0,2016-04-01,credit_card,,1.35%,337xx,FL,5 years,0.0
10000.0,2016-04-01,debt_consolidation,,52.52%,457xx,OH,5 years,0.0
10000.0,2016-04-01,home_improvement,,0%,377xx,TN,< 1 year,0.0
35000.0,2016-04-01,Credit card refinancing,,9.46%,322xx,FL,,0.0
3000.0,2016-04-01,medical,,15.59%,300xx,GA,5 years,0.0
1000.0,2016-04-01,home_improvement,,0%,337xx,FL,5 years,0.0
13000.0,2016-04-01,debt_consolidation,,54.63%,480xx,MI,< 1 year,0.0
10000.0,2016-04-01,other,,16.49%,117xx,NY,< 1 year,0.0
1000.0,2016-04-01,other,,31.32%,370xx,TN,< 1 year,0.0
2000.0,2016-04-01,debt_consolidation,,2.19%,850xx,AZ,< 1 year,0.0
7000.0,2016-04-01,debt_consolidation,,14.81%,140xx,NY,< 1 year,0.0
300000.0,2016-04-01,Business Loan,,-1%,540xx,WI,< 1 year,0.0
18000.0,2016-04-01,Debt consolidation,,11.33%,481xx,MI,< 1 year,0.0
2000.0,2016-04-01,home_improvement,,14.97%,930xx,CA,< 1 year,0.0
3000.0,2016-04-01,debt_consolidation,,4.55%,852xx,AZ,5 years,0.0
60000.0,2016-04-01,Business Loan,,-1%,334xx,FL,< 1 year,0.0
12000.0,2016-04-01,credit_card,,22.14%,778xx,TX,5 years,0.0
6500.0,2016-04-01,debt_consolidation,,14.82%,044xx,ME,< 1 year,0.0
27000.0,2016-04-01,debt_consolidation,,38.83%,857xx,AZ,< 1 year,0.0
5000.0,2016-04-01,moving,,0%,933xx,CA,5 years,0.0
19000.0,2016-04-01,major_purchase,,16.36%,104xx,NY,< 1 year,0.0
30000.0,2016-04-01,debt_consolidation,,35.18%,146xx,NY,< 1 year,0.0
4000.0,2016-04-01,debt_consolidation,,8.21%,070xx,NJ,< 1 year,0.0
30000.0,2016-04-01,debt_consolidation,,55.77%,300xx,GA,< 1 year,0.0
4000.0,2016-04-01,debt_consolidation,,3.86%,119xx,NY,< 1 year,0.0
1000.0,2016-04-01,debt_consolidation,,16.75%,231xx,VA,< 1 year,0.0
10500.0,2016-04-01,car,,21.62%,322xx,FL,< 1 year,0.0
1000.0,2016-04-01,other,,14.62%,258xx,WV,< 1 year,0.0
1200.0,2016-04-01,medical,,137.98%,023xx,MA,< 1 year,0.0
10000.0,2016-04-01,house,,26.49%,370xx,TN,< 1 year,0.0
7500.0,2016-04-01,debt_consolidation,,2.32%,786xx,TX,< 1 year,0.0
10000.0,2016-04-01,moving,,2.22%,952xx,CA,5 years,0.0
5000.0,2016-04-01,credit_card,,-1%,294xx,SC,< 1 year,0.0
10000.0,2016-04-01,debt_consolidation,,53.96%,707xx,LA,< 1 year,0.0
15000.0,2016-04-01,house,,21.1%,641xx,MO,< 1 year,0.0
10000.0,2016-04-01,home_improvement,,11.88%,629xx,IL,< 1 year,0.0
1500.0,2016-04-01,other,,35.38%,328xx,FL,< 1 year,0.0
10000.0,2016-04-01,debt_consolidation,,35.41%,334xx,FL,< 1 year,0.0
14000.0,2016-04-01,debt_consolidation,,52.63%,060xx,CT,< 1 year,0.0
15000.0,2016-04-01,small_business,,5.94%,331xx,FL,5 years,0.0
2000.0,2016-04-01,Car financing,,11.96%,750xx,TX,,0.0
1000.0,2016-04-01,other,548.0,43.68%,477xx,IN,< 1 year,0.0
2450.0,2016-04-01,home_improvement,,15.51%,379xx,TN,5 years,0.0
35000.0,2016-04-01,credit_card,597.0,373.22%,890xx,NV,< 1 year,0.0
3000.0,2016-04-01,debt_consolidation,,30.44%,234xx,VA,< 1 year,0.0
7000.0,2016-04-01,debt_consolidation,,13.37%,285xx,NC,< 1 year,0.0
30000.0,2016-04-01,medical,,10.32%,600xx,IL,< 1 year,0.0
15000.0,2016-04-01,Debt consolidation,,7.56%,759xx,TX,,0.0
3000.0,2016-04-01,other,,23.76%,146xx,NY,< 1 year,0.0
10000.0,2016-04-01,home_improvement,,51.17%,452xx,OH,5 years,0.0
15000.0,2016-04-01,credit_card,,22.76%,331xx,FL,< 1 year,0.0
3500.0,2016-04-01,major_purchase,,9.25%,916xx,CA,< 1 year,0.0
15000.0,2016-04-01,debt_consolidation,,82.88%,274xx,NC,< 1 year,0.0
10000.0,2016-04-01,Debt consolidation,,3.58%,153xx,PA,4 years,0.0
15000.0,2016-04-01,credit_card,,24%,030xx,NH,< 1 year,0.0
30000.0,2016-04-01,other,,1.48%,201xx,VA,< 1 year,0.0
6000.0,2016-04-01,major_purchase,,22.27%,890xx,NV,< 1 year,0.0
10000.0,2016-04-01,debt_consolidation,,3.94%,025xx,MA,< 1 year,0.0
2000.0,2016-04-01,other,,24.8%,984xx,WA,5 years,0.0
10000.0,2016-04-01,debt_consolidation,619.0,16.2%,801xx,CO,< 1 year,0.0
5000.0,2016-04-01,debt_consolidation,598.0,8.79%,107xx,NY,< 1 year,0.0
15000.0,2016-04-01,Debt consolidation,,20.31%,421xx,KY,10+ years,0.0
6000.0,2016-04-01,other,,9.81%,140xx,NY,< 1 year,0.0
1000.0,2016-04-01,other,,14.25%,402xx,KY,5 years,0.0
15000.0,2016-04-01,debt_consolidation,661.0,10.12%,170xx,PA,< 1 year,0.0
5000.0,2016-04-01,major_purchase,,9.69%,532xx,WI,< 1 year,0.0
35000.0,2016-04-01,debt_consolidation,,16.51%,088xx,NJ,,0.0
30000.0,2016-04-01,Business Loan,,-1%,723xx,AR,< 1 year,0.0
1000.0,2016-04-01,other,,0%,441xx,OH,< 1 year,0.0
30000.0,2016-04-01,debt_consolidation,,13.74%,077xx,NJ,< 1 year,0.0
9000.0,2016-04-01,debt_consolidation,,22.99%,985xx,WA,5 years,0.0
10000.0,2016-04-01,other,,10.33%,945xx,CA,< 1 year,0.0
35000.0,2016-04-01,major_purchase,,23.44%,370xx,TN,< 1 year,0.0
2000.0,2016-04-01,major_purchase,,2%,234xx,VA,< 1 year,0.0
20000.0,2016-04-01,home_improvement,,29.13%,323xx,FL,< 1 year,0.0
8000.0,2016-04-01,house,,13.65%,190xx,PA,< 1 year,0.0
1000.0,2016-04-01,small_business,,20.76%,152xx,PA,5 years,0.0
1000.0,2016-04-01,other,,10.95%,104xx,NY,5 years,0.0
4000.0,2016-04-01,debt_consolidation,,22.56%,179xx,PA,5 years,0.0
25000.0,2016-04-01,Home improvement,,16.38%,750xx,TX,,0.0
25000.0,2016-04-01,credit_card,,17.43%,641xx,MO,< 1 year,0.0
10000.0,2016-04-01,debt_consolidation,,13.65%,640xx,MO,< 1 year,0.0
20000.0,2016-04-01,car,,7.51%,775xx,TX,5 years,0.0
6000.0,2016-04-01,debt_consolidation,,7.56%,337xx,FL,< 1 year,0.0
10000.0,2016-04-01,debt_consolidation,,30.86%,907xx,CA,< 1 year,0.0
6000.0,2016-04-01,other,,28.19%,112xx,NY,5 years,0.0
6000.0,2016-04-01,debt_consolidation,,56.06%,747xx,OK,< 1 year,0.0
3500.0,2016-04-01,credit_card,,6.12%,300xx,GA,< 1 year,0.0
10000.0,2016-04-01,debt_consolidation,,5.27%,548xx,WI,< 1 year,0.0
15000.0,2016-04-01,debt_consolidation,,22.13%,781xx,TX,,0.0
10000.0,2016-04-01,debt_consolidation,611.0,136.09%,606xx,IL,< 1 year,0.0
12000.0,2016-04-01,debt_consolidation,,43.16%,088xx,NJ,< 1 year,0.0
25000.0,2016-04-01,home_improvement,,-1%,331xx,FL,< 1 year,0.0
10000.0,2016-04-01,debt_consolidation,,6.69%,331xx,FL,< 1 year,0.0
16000.0,2016-04-01,home_improvement,,178%,770xx,TX,< 1 year,0.0
4000.0,2016-04-01,other,,2.76%,890xx,NV,< 1 year,0.0
5000.0,2016-04-01,other,,12.43%,981xx,WA,5 years,0.0
75000.0,2016-04-01,Business Loan,,-1%,296xx,SC,< 1 year,2.0
5000.0,2016-04-01,debt_consolidation,,29.58%,535xx,WI,< 1 year,0.0
20000.0,2016-04-01,debt_consolidation,,18.91%,456xx,OH,< 1 year,0.0
3000.0,2016-04-01,debt_consolidation,,20.79%,388xx,MS,< 1 year,0.0
2850.0,2016-04-01,debt_consolidation,,6.6%,183xx,PA,5 years,0.0
22000.0,2016-04-01,credit_card,,7.37%,082xx,NJ,5 years,0.0
15000.0,2016-04-01,credit_card,,15.7%,280xx,NC,< 1 year,0.0
35000.0,2016-04-01,debt_consolidation,,39.48%,175xx,PA,< 1 year,0.0
4000.0,2016-04-01,other,,13.76%,323xx,FL,5 years,0.0
5000.0,2016-04-01,other,,33.82%,604xx,IL,< 1 year,0.0
1000.0,2016-04-01,moving,,50.63%,152xx,PA,< 1 year,0.0
100000.0,2016-04-01,Business Loan,,-1%,430xx,IL,< 1 year,0.0
5000.0,2016-04-01,Business Loan,,-1%,302xx,GA,< 1 year,0.0
1000.0,2016-04-01,credit_card,,1.35%,209xx,MD,5 years,0.0
15000.0,2016-04-01,home_improvement,,42.1%,211xx,MD,< 1 year,0.0
12000.0,2016-04-01,debt_consolidation,,16.22%,492xx,MI,< 1 year,0.0
7000.0,2016-04-01,debt_consolidation,,73.57%,206xx,MD,< 1 year,0.0
20000.0,2016-04-01,debt_consolidation,,8.25%,036xx,NH,< 1 year,0.0
2000.0,2016-04-01,debt_consolidation,,19.72%,724xx,AR,< 1 year,0.0
10000.0,2016-04-01,debt_consolidation,,163.94%,293xx,SC,< 1 year,0.0
7000.0,2016-04-01,debt_consolidation,,4.91%,357xx,AL,5 years,0.0
30000.0,2016-04-01,debt_consolidation,,20.15%,890xx,NV,< 1 year,0.0
1400.0,2016-04-01,other,,14.8%,112xx,NY,< 1 year,0.0
1000.0,2016-04-01,moving,,1.6%,191xx,PA,< 1 year,0.0
22000.0,2016-04-01,debt_consolidation,,17.1%,808xx,CO,< 1 year,0.0
5000.0,2016-04-01,debt_consolidation,,9.6%,156xx,PA,< 1 year,0.0
1000.0,2016-04-01,medical,581.0,12.27%,787xx,TX,< 1 year,0.0
5000.0,2016-04-01,other,,0%,711xx,LA,,0.0
40000.0,2016-04-01,other,,18.83%,490xx,MI,< 1 year,0.0
6000.0,2016-04-01,debt_consolidation,,27.03%,027xx,MA,< 1 year,0.0
4500.0,2016-04-01,Debt consolidation,,12.54%,850xx,AZ,6 years,0.0
40000.0,2016-04-01,debt_consolidation,,90.46%,275xx,NC,< 1 year,0.0
10000.0,2016-04-01,debt_consolidation,,21.98%,352xx,AL,< 1 year,0.0
23000.0,2016-04-01,debt_consolidation,,66.24%,119xx,NY,,0.0
5000.0,2016-04-01,home_improvement,,24.24%,706xx,LA,5 years,0.0
40000.0,2016-04-01,home_improvement,,0.75%,021xx,MA,< 1 year,0.0
11000.0,2016-04-01,car,,9.09%,210xx,MD,< 1 year,0.0
33375.0,2016-04-01,other,501.0,4.22%,975xx,OR,< 1 year,0.0
2000.0,2016-04-01,other,,0.19%,315xx,GA,5 years,0.0
20000.0,2016-04-01,credit_card,,6.53%,100xx,NY,< 1 year,0.0
3000.0,2016-04-01,moving,,5.58%,970xx,OR,5 years,0.0
2000.0,2016-04-01,moving,531.0,1.9%,200xx,DC,< 1 year,0.0
35000.0,2016-04-01,car,,-1%,065xx,CT,5 years,0.0
1500.0,2016-04-01,debt_consolidation,,2.37%,180xx,PA,< 1 year,0.0
20000.0,2016-04-01,debt_consolidation,,-1%,600xx,IL,< 1 year,0.0
20000.0,2016-04-01,house,672.0,12.19%,146xx,NY,< 1 year,0.0
10000.0,2016-04-01,major_purchase,,17.9%,190xx,PA,< 1 year,0.0
5000.0,2016-04-01,other,,5.65%,336xx,FL,< 1 year,0.0
15000.0,2016-04-01,credit_card,,10.18%,193xx,PA,5 years,0.0
30000.0,2016-04-01,major_purchase,,11.27%,707xx,LA,< 1 year,0.0
4000.0,2016-04-01,other,633.0,22.5%,281xx,NC,< 1 year,0.0
15000.0,2016-04-01,debt_consolidation,,17.99%,061xx,CT,< 1 year,0.0
2500.0,2016-04-01,debt_consolidation,,33.44%,403xx,KY,< 1 year,0.0
18000.0,2016-04-01,Debt consolidation,,15.98%,112xx,NY,8 years,0.0
18000.0,2016-04-01,debt_consolidation,,28.27%,321xx,FL,< 1 year,0.0
5775.0,2016-04-01,debt_consolidation,,20.78%,378xx,TN,5 years,0.0
20000.0,2016-04-01,credit_card,,21.9%,440xx,OH,< 1 year,0.0
1000.0,2016-04-01,medical,,0%,701xx,LA,5 years,0.0
1000.0,2016-04-01,Other,,9.84%,857xx,AZ,5 years,0.0
15000.0,2016-04-01,debt_consolidation,,65.01%,752xx,TX,5 years,0.0
40000.0,2016-04-01,debt_consolidation,,54.7%,703xx,LA,< 1 year,0.0
1000.0,2016-04-01,debt_consolidation,,7.41%,276xx,NC,< 1 year,0.0
23000.0,2016-04-01,house,,-1%,153xx,PA,5 years,0.0
5000.0,2016-04-01,other,562.0,6.1%,350xx,AL,< 1 year,0.0
10000.0,2016-04-01,other,,3.64%,282xx,NC,< 1 year,0.0
25000.0,2016-04-01,debt_consolidation,,0.6%,115xx,NY,< 1 year,0.0
20000.0,2016-04-01,small_business,,11.18%,532xx,WI,< 1 year,0.0
5000.0,2016-04-01,credit_card,,12.69%,194xx,PA,5 years,0.0
2500.0,2016-04-01,medical,,31.36%,560xx,MN,< 1 year,0.0
15000.0,2016-04-01,credit_card,,30.06%,100xx,NY,5 years,0.0
1000.0,2016-04-01,debt_consolidation,,35.56%,436xx,OH,< 1 year,0.0
3500.0,2016-04-01,Debt consolidation,,21.19%,070xx,NJ,10+ years,2.0
20000.0,2016-04-01,other,,0.96%,061xx,CT,< 1 year,0.0
5500.0,2016-04-01,credit_card,,9.99%,282xx,NC,5 years,0.0
2000.0,2016-04-01,debt_consolidation,,79.21%,846xx,UT,< 1 year,0.0
9000.0,2016-04-01,debt_consolidation,,25.98%,283xx,NC,5 years,0.0
1000.0,2016-04-01,debt_consolidation,,0%,953xx,CA,,0.0
15000.0,2016-04-01,debt_consolidation,,17.71%,117xx,NY,< 1 year,0.0
1500.0,2016-04-01,debt_consolidation,,18.11%,339xx,FL,5 years,0.0
25000.0,2016-04-01,major_purchase,,23.72%,147xx,NY,< 1 year,0.0
12000.0,2016-04-01,debt_consolidation,,16.06%,672xx,KS,< 1 year,0.0
15000.0,2016-04-01,debt_consolidation,,-1%,378xx,TN,< 1 year,0.0
1000.0,2016-04-01,other,,27.32%,748xx,OK,5 years,0.0
30000.0,2016-04-01,credit_card,,44.92%,600xx,IL,< 1 year,0.0
4000.0,2016-04-01,car,,-1%,147xx,NY,5 years,0.0
3500.0,2016-04-01,debt_consolidation,,10.2%,494xx,MI,< 1 year,0.0
3850.0,2016-04-01,major_purchase,,3.46%,847xx,UT,< 1 year,0.0
1600.0,2016-04-01,credit_card,,3.2%,184xx,PA,5 years,0.0
15000.0,2016-04-01,debt_consolidation,,0.6%,272xx,NC,5 years,0.0
1000.0,2016-04-01,debt_consolidation,,0%,300xx,GA,< 1 year,0.0
4000.0,2016-04-01,debt_consolidation,,10.51%,338xx,FL,< 1 year,0.0
20000.0,2016-04-01,small_business,,16.16%,559xx,MN,< 1 year,0.0
3000.0,2016-04-01,debt_consolidation,,3%,629xx,IL,5 years,0.0
35000.0,2016-04-01,home_improvement,666.0,8.08%,440xx,OH,< 1 year,0.0
3000.0,2016-04-01,debt_consolidation,,35.14%,331xx,FL,< 1 year,0.0
7000.0,2016-04-01,debt_consolidation,653.0,48.17%,303xx,GA,< 1 year,0.0
10000.0,2016-04-01,car,,2.83%,750xx,TX,< 1 year,0.0
3000.0,2016-04-01,moving,,0%,191xx,PA,< 1 year,0.0
16000.0,2016-04-01,other,,23.38%,273xx,NC,< 1 year,0.0
3000.0,2016-04-01,home_improvement,,0%,208xx,MD,< 1 year,0.0
9000.0,2016-04-01,debt_consolidation,,15.06%,611xx,IL,< 1 year,0.0
1000.0,2016-04-01,vacation,,17%,770xx,TX,< 1 year,0.0
2000.0,2016-04-01,other,,3.55%,076xx,NJ,< 1 year,0.0
3800.0,2016-04-01,car,,6.66%,841xx,UT,< 1 year,0.0
2000.0,2016-04-01,debt_consolidation,,25.59%,460xx,IN,< 1 year,0.0
5000.0,2016-04-01,Credit card refinancing,,20.12%,389xx,MS,,0.0
5000.0,2016-04-01,moving,,8.04%,390xx,MS,< 1 year,0.0
3000.0,2016-04-01,other,,38.65%,328xx,FL,5 years,0.0
5000.0,2016-04-01,debt_consolidation,619.0,8.33%,844xx,UT,< 1 year,0.0
40000.0,2016-04-01,major_purchase,,2.17%,200xx,DC,< 1 year,0.0
3000.0,2016-04-01,credit_card,,5.59%,070xx,NJ,< 1 year,0.0
8000.0,2016-04-01,debt_consolidation,,17.1%,418xx,KY,< 1 year,0.0
3000.0,2016-04-01,other,,23.74%,949xx,CA,5 years,0.0
2500.0,2016-04-01,other,,12.28%,150xx,PA,5 years,0.0
